"S1__con1"	"S2__con1"	"S3__con1"	"S4__con1"	"S5__con1"	"S1__con2"	"S2__con2"	"S3__con2"	"S3__con3"	"S4__con3"	"S5__con3"	"S1__con4"	"S2__con4"	"S5__con4"	"S1__con5"	"S2__con5"	"S3__con5"	"S4__con5"	"S5__con5"	"S1__con6"	"S2__con6"	"S3__con6"	"S4__con6"	"S5__con6"	"S2__con7"	"S3__con7"	"S4__con7"	"S5__con7"	"S1__con8"	"S2__con8"	"S3__con8"	"S4__con8"	"S5__con8"	"S1__con9"	"S2__con9"	"S3__con9"	"S4__con9"	"S5__con9"	"S1__con10"	"S2__con10"	"S3__con10"	"S4__con10"	"S5__con10"	"S1__con11"	"S2__con11"	"S3__con11"
"245600_at"	8.21727898783044	7.86831115852139	7.50508048521365	7.51125401585887	7.44224498043113	7.48496178605304	7.76426618078775	7.48114961713526	7.74701625971552	7.11364637031349	6.71512428830542	7.37358291530512	7.21171375440447	7.51249579691173	7.70956052093872	7.5309051207726	6.87061137815834	7.10752568040074	6.62675063588452	6.82159788817252	6.83609783100609	6.99689521739834	6.94410705740915	7.19315872206025	7.14206542252879	6.92765446695392	7.6199447351347	7.44940223262978	7.25242459796915	6.99051638163538	7.21855647137712	6.87650186590629	6.55936168291203	6.34066871252169	6.72751303390588	6.81996392163302	6.93921535255246	6.58928100708812	6.53784876054229	6.80723176252611	7.12837294681337	7.35080289451756	7.44513746751698	7.40506868059314	6.67579562661861	6.53464670160967
"245601_at"	5.48850199299894	5.64753298867388	5.86640466919734	5.52408380671721	5.5844904689306	5.5001370504115	5.70228766636596	5.38276707864565	5.62794556490217	5.17888893441082	5.63448023403278	6.9462484767366	5.99526451006891	6.67648900245281	5.82851131795329	6.20917731836621	5.65212296697699	6.05720925449344	5.8018194768662	6.26346009221771	5.50267575899661	5.92574552091689	5.12890104102338	5.90173390763102	5.75309627146036	5.39293182132504	7.12091209641638	6.39458102143393	6.17628574250883	5.99770816785538	6.65259793908756	6.71030740185967	6.70365903315381	6.33592386742443	6.27393487679525	6.50852562012864	6.96044182063867	7.01161975245677	6.1509240642916	6.03896404576822	6.68430829756021	7.20826155753693	7.33641753139135	6.78959344250544	5.99614842963488	5.95703883523539
"245602_at"	8.99939137350202	8.85644954657542	8.56732904903244	9.4070905680727	7.76473450565874	8.35128505382358	8.58948144730103	8.32548847469812	7.92123053163784	8.44267366420434	10.4170891474527	10.5497251471801	10.2607403431779	10.2553742972124	10.6359057593151	10.0407886625397	10.3993411470511	10.2348290324513	10.7005138006869	10.0415429711245	10.2524833033868	9.54297117370345	9.28476222297128	10.359552796169	10.4665955297675	10.1501822191652	10.7029682778809	10.5199578731559	10.8738331905163	10.7696515330117	8.89855381486406	9.09169338842524	9.6103156340464	9.59186874676523	9.75398869271051	9.62722156308161	9.38303868937974	8.80188423162323	9.05774280386181	8.62332955886063	10.7482374931324	11.0109115004798	11.0721821458216	10.7521838888257	10.2514089990451	9.95937429361923
"245603_at"	5.7074508153886	5.52295365333006	5.66196554072347	5.23339860838052	5.25572999254956	5.65320005117647	5.70981326681594	5.41488893458125	5.35344005386136	5.31915487777758	5.60000200224183	5.23918920006763	5.44856860622965	5.63943216773063	5.62593434661759	5.69682700384227	5.39415056639053	5.24796096269696	5.0316569675054	5.26792045215281	5.45865539107447	5.20681151371076	5.40245240020624	5.41544607006252	5.24427738520878	5.15779428929248	5.09106165486871	5.26416198000676	4.93381669250144	5.12457342561434	5.42797603130315	5.38365518234095	5.26556975105667	5.57969298817787	5.56530310638882	5.5927049778951	5.60551387721084	5.65163481029768	5.21209592747006	5.53031128670346	5.21636337141839	5.34443033552242	5.05652737897546	5.37369412749167	5.0948366748454	5.18775454780812
"245604_at"	5.58154055095905	5.4797552658218	5.80720423871953	5.79722176684801	5.80686686196765	5.51732246061922	6.05540563160819	5.652485666555	5.90063154796789	5.903715669611	5.39128914614747	6.28955742823025	5.64589097024838	5.43459863947022	5.02208958994581	5.64678263876927	5.39507886362289	6.00016916116539	5.76901843304801	5.75904703648462	5.24719792274158	5.63746243709092	5.71888965572616	5.9895382237291	5.51319637062305	5.53083945619297	5.5273347200277	5.29582133730964	6.24631776712549	5.69020597731363	4.94481447007248	5.35666319321517	5.11029008696197	4.94935317327763	5.10127329934429	5.0862733486469	5.05775585182597	5.22922773520892	5.27221684344623	4.99329705834517	4.64721055708331	4.85354829685349	4.80264669635133	4.76612952556464	5.06319381303194	4.83744735329107
"245605_at"	8.68525022024242	8.78085148715889	9.36325752079758	9.05208295860741	8.44030342469735	9.33772760233819	8.82575364591117	9.62833573116113	8.5079815720645	9.43671757439852	9.37274803622391	9.42339523454387	9.54725961361373	9.5630737469392	9.33076068140253	9.01910222085572	8.95635940087457	9.60728065233407	9.65714775531242	9.00716561074012	9.52789326910117	9.62928006270487	9.25956039524891	9.79487507455237	9.18899891732607	9.36831994219007	9.44538607708404	9.29329196533195	9.72090157663617	9.12102312182964	9.15687209469053	9.2325913018058	9.41561486890929	9.42367745470201	9.47240814323082	9.49298098254681	9.80430155792941	9.40094664329058	10.6003506864407	10.1232751197909	9.58883856255467	9.80930425014935	9.3685762683814	9.42059971409199	8.71159571967056	9.05230662224778
"245606_at"	7.77398179255525	7.93287214140477	7.79624411681097	7.85468855230745	7.94600432385799	7.56099528959717	7.9582892753147	7.64285771252611	7.93229050682745	7.62308800815666	8.0823378050944	8.01312310694507	7.9605848727078	7.89169159253345	7.79117159793871	7.96916200255322	7.71043564435817	7.36993642113234	7.7115495354584	7.48717714316608	7.92819103965959	7.68238294733403	7.84669210474218	7.79427546662003	7.38218795688328	7.49409925964537	7.72054879212502	7.85754915024906	7.6067319059272	7.90730340151625	7.73979483383613	8.04215828458978	8.11156506527714	7.97774507460211	7.79602523005419	8.17693191834137	7.86517341184975	7.86081218278223	7.893356779747	7.78471472224101	7.54547001065788	7.58860153273395	7.74165804567916	7.90589361239689	7.87171665822231	7.6813785092254
"245607_at"	6.46265862539241	6.00496417813556	7.52469670129465	6.91073596228201	6.53813179033793	6.7060569023313	6.18050910211754	6.99091542384485	6.03643781951328	5.82443511981052	5.63536774910534	5.80839094234288	6.00057155746957	5.75602868970695	5.57955147544604	5.83945719458699	5.79481618170401	5.85926761802492	5.46461596454682	5.66856675771419	5.17614448085382	5.15297080184507	4.94129299292218	5.67817394258916	5.82547803048561	5.44018697467554	5.09377096814209	5.3224127570763	5.76008939074062	6.09261121174169	5.47409342017084	5.29595199299284	5.58501290101246	5.49020731899429	5.30915893172698	5.65641598494168	5.25580261489456	5.64716889277968	5.23964067845696	4.97217035561637	5.07430155899731	5.11862090158846	5.3317677446989	4.9145926241986	5.29496247769939	5.67822922089001
"245608_at"	7.75630493080405	8.37668330465556	8.86377682739751	8.74634126337391	8.72931110759936	8.8776770256479	8.28757314693023	8.91950538159431	8.32550120320076	8.88297334103525	8.3213978595063	8.74879870322212	8.20738658716512	8.11616189984404	7.96711225771886	7.87606397704117	8.58823355813429	8.10976724454399	8.94745017636974	8.59046765334639	8.25348006956094	8.05229772483334	8.82159290632953	8.52568977196435	8.04207139703008	8.77069283067231	8.00787326961912	9.25319052016583	9.13221767443161	9.08839503649711	7.19729604674182	7.38914531758025	7.34276585457419	7.24212323157311	7.67305655367375	7.42798417615332	7.47208924445112	7.08031841801923	8.44627649785062	8.6827502192401	7.73812867607211	8.96951805071604	8.34454932369317	8.08150990748966	7.49570297408897	7.97109179514385
"245609_at"	4.1284320441104	4.04511622567503	4.32501875895567	4.03283502626795	4.0671941809537	3.94782796195922	3.94945098986048	3.93432057051376	4.01899760835412	3.99172201242755	3.93589591718579	3.94507157975565	3.98204912168466	3.98137305745616	4.0616412993356	4.02576863923964	3.99767845890517	3.90775060403297	3.86981076203589	4.00364569101344	3.98558713309447	3.92837468832228	3.93101537412441	3.93155869483697	3.89832568174012	3.90015956528669	4.01332813378933	3.79337893281906	3.88494080944607	4.01574631372046	3.8575019911957	3.96038729586735	3.93726709274633	4.01560729374715	4.00952262390333	4.01130411077146	3.9730083639762	4.03458596443338	3.91636898742069	3.9469907237888	3.90582271867978	3.93798677725714	3.89729034954177	3.78389763664472	3.74846181759116	4.03088777446523
"245610_at"	7.58759065206493	7.68282025608894	6.81983409240004	7.14494977925284	8.50788777355707	7.53577626814123	7.64202798662662	7.09884465656539	7.40600156072728	7.00995866746112	7.91160707833081	7.09995423339548	7.46394264033989	7.54841847790143	7.40455574138918	7.29461452845024	7.43502945386781	7.48312546110131	7.27163571621439	7.13007828754407	7.02766083234156	7.57651567458148	7.62040123148854	7.30373295281998	7.48314113500095	7.31919000838255	7.95921695465271	8.01978585820181	7.41583964981813	7.6606221303224	7.32491147146977	7.1154928130089	7.26168820296853	7.39956551268605	7.81416515306773	7.41787679395277	6.98903987972094	7.08278014221841	7.91119875253532	8.34593527829534	7.81247997832669	8.62963588275596	8.86022019685042	8.45912428010923	7.18422194576463	6.86009790451294
"245611_at"	8.09810800194835	8.71379693175851	7.78145268119524	7.879399919317	8.18824959281371	9.11721521997176	8.00780625165518	8.00337270706538	9.19740489725528	9.17838340037362	7.41287731808504	6.93380169894635	7.03875430895287	7.11358610668038	6.93198469339071	7.23907006390407	7.08305961564418	6.92922867315022	6.83905196966977	7.05881544233129	7.40270005149468	7.05890647617562	6.93735832065711	7.11814718229631	7.13873661605391	7.15817017913978	7.98908109740547	7.9743080100633	6.83900559403218	6.89015276028276	6.33921187524147	6.34392328330091	6.60748896196405	6.70938155158199	6.38075070609087	6.60281523252156	6.87731998661098	7.25617155134959	6.18266327898135	6.4595083769829	6.20269767805768	6.06327012574328	6.0838803515676	5.98809266196711	6.64215590699239	6.34651380107624
"245612_at"	9.47680328603279	8.73907450201875	9.43416750447392	8.65362737679037	11.9586643433894	9.62560288477537	8.88934499138271	8.03608616845747	9.16187135243446	8.51093657988741	8.23755133712415	8.75800505925188	8.31959916327468	11.0091066962771	8.97478420532168	8.36269550159867	7.78041762953019	9.00197907996674	8.63529672092331	7.91127280017806	7.65992753426249	8.42173309326183	7.38071891589371	8.09522042264509	8.98595542950844	7.75123395946123	7.13783325085562	6.60342588968456	9.27147394747584	7.34923868303545	9.93321474640085	9.23670418961322	10.3997122829397	10.0753937219578	10.4347614337027	10.1891446520889	9.40915353356996	9.00945979967127	9.56577843286555	8.43650347895166	10.8597544711523	11.9977376585016	11.8245402586196	11.1348338478559	10.509909247662	9.2543016487673
"245613_at"	5.19845237074435	5.21543718927432	5.02666087362683	4.75058212899087	4.89323521387411	4.98539278777308	4.75316539800692	4.68811699202229	5.28774735293375	4.8258467785469	4.7993389199023	4.88848599414461	5.15294475497589	5.09270352574074	4.99456787069911	5.28157005749597	4.78762555230006	4.91534725986538	4.76818261587118	4.90654412296895	4.84998012619331	4.92686259527153	4.75808475229464	4.88738343454676	4.64082487791654	4.65252830036202	4.88488723390126	5.13820712235132	4.57694944414736	4.89131505401207	4.74454331954466	5.16211945309145	5.26189071861008	4.80985425463799	5.12699527174356	4.95417841392726	4.98774279100251	5.0193572076664	4.89951956845509	4.72304409371095	5.05640962038162	5.0523099122186	5.53038888881562	5.04889214341956	4.81886459589919	4.92881245797691
"245614_at"	5.07866367035992	5.72924886635757	5.5945357691985	5.08830651497626	4.80035993594797	4.90841197857588	4.85561571009895	4.82895618322869	5.24860298049035	5.06769331615057	4.54632155979535	4.49121298366907	4.42154744150565	4.54306386691153	4.50020752831658	4.46080579975447	4.48188941258021	4.29528204520551	4.59700722232391	4.44666849135162	4.6073440873351	4.39915805110321	4.33645502376771	4.18178962954148	4.33767802173807	4.4150648786895	4.54831883188595	4.46618158343887	4.46436284240151	4.49055550023709	4.51570389958463	4.57273081157718	4.49633027511858	4.69000295030094	4.70037366885613	4.80650008160379	4.85900350500594	4.61067238013098	4.67476356731917	4.62375726439785	4.56502044003621	4.59241378981136	4.66195171423437	4.58703685077578	4.36925495144273	4.41306142761322
"245615_at"	4.97783792221706	5.13901080455224	5.05441674210975	5.024894098958	5.06238743788612	4.79776270127418	4.78836926242681	4.76981871313061	4.81658862747117	5.09963588462482	4.88611938920528	5.06146380440166	5.18930945485415	5.09500123734803	4.93614883211067	4.94072661475952	4.99275213459421	4.99959046647616	4.91730184024311	4.85264091423953	5.06665642236676	5.01657771206505	4.85513268332009	4.69319284669548	4.59867241909468	4.86040480700327	4.68815094031875	5.0062096570802	5.04757326290983	4.93275470942344	4.8444500717353	4.92280492482064	5.02810169310823	5.06696764427325	5.03195592351185	5.06684170393033	5.03505243439244	5.01233408214617	4.94140875057293	5.49873032958359	4.74151012132977	5.05575846909386	5.19206932501704	5.05870816612753	4.8453285558803	4.49762353771344
"245616_at"	4.79916823370358	4.90338355355404	5.28412137574022	4.83162743427384	4.84696568705985	4.67658219584811	4.97170028281869	4.70775866548826	5.00079498081246	4.98096166607463	4.64554855605595	4.58381539551062	4.83832141986215	4.80488786839671	4.70765513015097	4.81879101434469	4.69996277655891	4.6568964226193	4.72931457136037	4.76394559973822	4.81988375606113	4.57689718942302	4.71334905706949	4.41101363897332	4.70331852580422	4.53995983566064	4.56608000550756	4.53038757966211	4.56033410015935	4.81487228132758	6.47949570520048	6.0850996437187	5.14293398149896	5.32169368664014	5.36107952183644	5.19051397358928	5.58326997454558	5.12118505279179	5.20953494041385	5.09042485770803	5.34379171310851	7.37097260935363	7.25480167240204	7.64396210903505	9.84170410605151	9.44318388591719
"245617_at"	4.23783621519503	4.29038843250369	4.69045074016997	4.19600424468713	4.32925895875577	4.24675213486032	4.38501086684856	4.63790758067374	4.42538032376711	4.45409836252509	4.68746922617781	4.89970487408819	5.18156903723535	4.92969342068314	5.08390361680093	4.90117943248672	5.10931945708485	5.79913499837942	5.46087701954896	5.28160201210842	5.34668207621032	5.00830460255511	5.76164987278271	5.17934499653008	5.82497390096494	6.49024522948765	4.53510485685066	4.85674500097947	5.09799134644698	4.76077858659285	4.38914066608764	4.1278667908943	4.36388718860185	4.48477363729625	4.44857268075126	4.21577057068661	4.53892996706092	4.30797283091137	5.54395705361842	4.75424484365724	4.77578302507364	4.61200971569343	4.50617930776028	4.39998724691686	4.87220919853934	5.06427580005335
"245618_at"	6.74784396762889	7.09294438638321	7.89865441192366	6.6610850257879	7.90888240014032	7.3878279334468	7.55610224625037	7.75341666859008	7.65429091893595	7.61960740999659	6.33816947446896	6.74380084701215	6.45206603576538	6.6429910761194	6.4548746196724	6.64411772925577	6.51695227656506	6.23778293129401	6.21085641953454	6.83844596842951	6.45601161763623	6.54546682030654	6.67716363651263	6.63353969941124	6.68924616992164	6.70802216529132	6.2457258429858	6.19922692461666	6.40559027505466	6.26172841162974	7.00251031794077	6.90664687439176	6.81960212028485	6.5013226960533	6.8391153965965	6.73068351254262	7.217594829452	7.24480951285756	6.8698339281649	6.63460208376268	6.85782897424629	6.79509477897103	6.69391053096602	6.35889561484049	8.07278809793429	7.19584809985232
"245619_at"	6.5216674997851	6.42663975532801	6.97440319066324	6.73156849340844	6.02543995041201	6.38756870253288	6.60714031526348	6.54465731851767	6.24535534428395	6.34519503551243	6.54151808802349	7.80680850244874	7.29728408742511	7.18532574826577	6.39522963177586	7.65958032896761	6.56979651842143	7.72903235651033	6.88037005078269	7.87152201521628	7.08612820283167	8.19988846571394	7.24132134650534	7.90395742324387	6.70074719967843	6.86816884564115	7.01351241564284	6.15846853998435	8.29496146501376	6.96519705523864	5.97069818200948	6.34563597456399	6.0803812737104	6.33147365924813	6.40056581357936	6.09845771855942	6.2681045361013	6.14466061015311	6.31100976737155	6.23328283804715	6.50075138558576	7.57994340120166	7.17469930915565	6.89095893008177	5.92808956591086	5.79390648705138
"245620_at"	5.16986201737621	4.92956132889169	4.89441269904227	4.99861191865437	4.8558120651828	5.21751829156609	5.11362948179076	5.69858485555242	5.32903344099155	5.15296147820895	5.07692850330506	4.98149108123531	5.17039222593737	5.11998816657213	5.07776576524114	5.18941541149751	4.65836065415419	5.44520113514496	4.98731953180925	5.13662253365409	4.95506899227439	5.07306515775102	4.91055386615157	4.95896845242818	5.21031947345448	4.99580011576028	5.17491177983133	4.99574833209047	5.02976067912215	4.82811304352059	4.59498178370375	4.54184833676944	4.76763803896578	4.76216663644292	4.72459858423599	4.75115330740503	4.61055444384359	4.82653746324331	4.9492522571411	4.81250081041111	5.16219504390043	5.25487768285986	5.14853989880238	5.01847036669751	4.68129125625289	4.74433298586137
"245621_at"	6.05277553594395	5.84366342907889	6.50735990743496	6.78940281354463	7.2538378717981	6.28845748574731	5.93925022588456	6.08618468254021	6.56249704053747	6.52847965900844	6.11379652092436	6.29312446135455	6.10249895586889	6.13660709125303	6.4154818323045	6.43375397619272	6.78597686713644	6.32930555029689	6.07801563686925	6.12453623053905	5.78725671271413	5.8285615819218	6.06832516452663	6.12010694104075	6.22799497167607	5.91707487040312	6.82167065814132	6.94245702810485	6.54634076413237	6.25414850971933	8.43484031468379	8.48604170441811	7.97915330169834	7.73194342481526	7.87402499239816	7.59051630035572	8.4562709545784	8.49363813800323	7.73649427144261	7.83994500640009	8.1682417238746	8.1060767556707	7.97641484693079	7.93457801186226	8.56549096722321	8.34798035681578
"245622_at"	4.71232590945282	4.71316882490971	4.72794682297536	4.93196950845191	4.79910574820233	4.58549477123176	4.67751533190863	4.38264007089061	4.65598001610908	4.51693347246121	4.89543334437971	4.70074669552597	4.75214160883288	4.73950132318245	4.74754042476511	4.76435330160945	4.80197886371418	4.4652668491086	4.36722810578012	4.55466838541303	4.82569423672358	4.49984417858882	4.66473372606375	4.3861219779388	4.60862770525124	4.49680724972149	4.76295473875459	4.85603008151745	4.75972287382173	4.72158898810674	4.87881204509388	5.09927237190836	5.0002787422702	4.92668703284342	5.32876610929676	4.82989641443094	4.94876609944311	5.08587701515975	4.94852252398245	4.83735039877494	5.06771775287568	4.4980656364578	4.74713812616665	4.7878732125352	4.72475745260899	4.65375958840025
"245623_s_at"	4.31822450693805	4.46530569541351	4.73290217287093	4.38973071366167	4.46897961165971	4.36350172333527	4.5272292715239	4.38399830242478	4.80065538310325	4.39927167168083	4.38427685826959	4.55187948088967	4.76079713251261	4.43632017950502	4.30323995084213	4.49918139405166	4.55962093486103	4.94931344225638	4.99537844001992	5.37187564655676	4.71660415471474	5.24625614876726	5.02518079397493	5.24718049150043	4.92284886505465	4.79618980027085	4.49130886861569	4.31290725720869	5.08013492706061	5.98704807409945	4.27171074574211	4.13729975590776	4.22403368112364	4.21944126709656	4.2387761541976	4.35746232271812	4.12948497776346	4.02911047565252	4.64828985219855	4.87903353290038	5.00507397247267	4.30560048052885	4.38029810088926	4.24930221316228	4.58710251969239	4.54454318572407
"245624_at"	4.94350316309609	5.03525015719069	5.08447638610136	4.95409229695251	4.87019656238046	4.8367546098607	5.00220424044481	5.03781492816463	4.86224593244206	4.97299579930241	5.08595255550375	4.98672772107408	5.34105929245823	5.03154790836431	4.95148807255542	5.05854707885349	5.13589447155751	5.00093370558958	5.0316569675054	5.0268737317642	5.07500644486547	5.23515724893757	5.11161476838163	5.15645937599763	4.83053156611258	4.86521600603336	4.77915253786068	5.07292956408293	5.11135454423558	5.09222339719595	5.47968876089964	5.25651416570804	5.35231574395639	5.54991836535173	5.82258225350261	5.54971429085989	5.24055010770283	5.34456716106004	5.37403038384375	5.81577682350923	4.99796080944112	5.90025382057226	5.98400131086286	5.47480503638496	5.60568143446543	5.13936435433427
"245625_at"	8.62640234597653	8.633471331277	8.14721072996807	8.45920614822209	8.79395879926794	9.54619047597794	8.66752229160669	8.99895592527818	7.54505024466676	8.93879877142982	8.01012311317728	8.28673974566504	7.60322700347456	8.71708753420105	8.12703800207634	8.21222140932444	7.3286946560365	8.61083421226408	8.61179505202697	8.26229937949937	7.82646215188264	8.65075930392009	8.16190426257518	8.97886519383648	8.38172026614419	7.86672086391703	9.30338314465978	8.78911498708469	9.1151404173758	7.69907005544196	8.67339337859855	8.22135891840837	7.88157345662651	7.92726547835756	7.90563550945608	8.09447602665018	8.15976740238466	7.9560385755331	8.15731487553927	8.26426714719519	8.85878588750708	9.27479314954344	9.05581510970511	8.96390051927149	7.89627441440129	7.93576203372776
"245626_at"	12.0439799146843	12.3665014816177	12.4752094375062	12.0828876188639	11.5427580837735	11.9452698315053	11.9843381298629	11.4028927518289	12.2790576190381	11.4655791044927	12.2222699304312	12.710769480331	12.5129194087506	12.1413043244523	12.3842929160708	12.6504957722705	12.2877930004513	12.4478440993854	12.2320704991305	12.5608991395	12.3364862707404	12.3361870877084	12.0486529740041	12.6764841628347	12.1467767419096	12.1139640803256	12.4290948384139	12.5290139715233	12.7335866150836	12.3098447116988	10.7200877481974	10.877534434724	11.099997213916	11.0081046275039	11.1381327653941	11.4158775955984	10.8504055624369	10.9935597956977	11.6224067776218	11.7083676408131	11.2051761489836	11.5732114072749	11.3187691879536	11.0974997929296	11.2422299815257	10.8343254696049
"245627_at"	4.79573496120828	4.96035484802792	5.42034855772029	5.07650841748055	4.97435367116437	4.69110775044072	4.79023497353819	4.95752891345942	4.71283119953151	4.95492567773465	5.161017865879	4.86700736700933	5.04012556970514	4.95379632887613	5.44208632733108	5.25363469712488	5.01323025595886	4.85920742791001	5.11987313962115	5.0610751482263	5.01382214273483	4.81925159527585	4.95752891345942	4.75578289436074	4.72140979600636	4.64760501926313	4.84882063141159	4.94936555165317	5.03384043262336	5.15486720261299	5.69200686193117	5.51907531346657	5.54209143490554	5.47381269921811	5.61500511704493	5.11324033260388	5.18772770115458	5.45973670094153	5.073464903106	5.61221919984649	5.18337819049301	5.34444532796776	5.41891871248832	6.42794609835974	5.06567380108061	5.68919753350491
"245628_at"	5.11552300516844	4.93344689866784	4.84056695596491	4.62337866335582	5.20541163614023	4.97743450747403	5.2603203210867	4.8435089132076	5.25716252592686	4.97208306254327	5.01263267738531	5.19900688767749	5.08691445332455	5.16374037020955	4.93072833845201	4.93410286346232	5.25798953418918	4.82761455207782	4.75853323790501	4.70489107020576	4.90422512616192	4.51734593668747	4.88644066359896	4.73292188836862	4.71699905369361	4.5290904989611	5.0531831397992	4.80346130803798	4.78241790659232	4.99618127756858	5.3189855871728	6.34050918091282	5.33957849440897	5.5944538474173	5.73906655667162	5.50885736108666	5.61070019335516	5.08648250892866	5.04701858301627	4.97028125025366	5.11395927352505	4.87898144480293	5.3328673317889	4.86736521000566	5.00054473819204	4.93419187771015
"245629_at"	10.31682373208	8.47450108672497	9.0294912528982	7.87232318637588	10.8512744572965	8.30162947383284	8.27813780439893	7.79608753457064	8.61712849092078	6.8668749901259	10.1728133751855	11.040394372408	10.6192624334033	12.1019997448209	11.7096962009362	10.397744948745	10.6601827710761	10.6719454393823	10.5335890251318	10.8793327716103	10.1173978370609	9.56931066500186	8.81712521882545	10.0001508669148	12.1102660301187	10.4604263640674	10.4034517898468	9.45329049799287	10.4192829800036	10.3916523698991	11.6949717303254	11.033276940688	12.2148371754637	12.0872219741036	12.4781263348417	12.3597720651741	11.3622690692951	11.2531005090774	11.4473581434579	10.614687984824	13.0272894641345	13.2495885397431	13.8177970371672	12.993073329917	13.2482460881282	12.6568746687176
"245630_at"	6.38981087189299	6.62894258168007	6.22195343330843	6.62158064662579	6.28024114176037	6.41519276487136	6.36823418231943	6.71418444092705	6.09815839094108	6.55939848469335	6.41482981309161	5.92556940122523	6.4111939294265	6.32985794127003	6.18396110793342	6.61738775034589	6.19497631861743	6.06825921015121	6.01698781747834	6.10846586976363	6.12239421013209	6.05348596355544	6.02525324036205	6.11575032414386	6.38153638667955	6.24366792821759	6.06850063126761	6.12942543429275	6.03041353583103	6.20636527046199	6.33816236847187	6.02519602341908	6.14991795830114	6.1934684782257	6.18293356088498	6.27499366670542	6.40486851166404	6.44284718959809	6.39006884063346	6.42484907682987	6.03393315996214	6.57417988766528	6.40246787544218	6.21259212256019	6.33502378295648	6.37126707951783
"245631_at"	10.8748775620291	11.0806643257903	10.8223338056655	10.9852692951807	10.2770592822712	11.4041352935887	11.0722230883612	11.57068872702	10.2880869182998	11.0974141460009	9.62731986260755	9.48884929141632	9.25747580948114	9.83026443344502	10.1198954857949	9.91683190014894	9.6285876522594	9.29857375922422	10.1462338442003	9.58236114672458	9.41765123183508	9.47008588517036	9.46522440676419	9.74314145913564	9.38139550420346	9.68532809956953	9.49391095527227	9.62900105617133	9.66125643921973	10.2853547697541	9.23249600795094	8.89253128524815	8.86915219755688	8.83642183637336	8.76625436512576	8.9815304041346	8.92780764502568	9.07153005956555	8.18747895256922	8.90937695468667	8.01866178366157	9.24946898466395	9.25952490299418	8.62824971635272	8.49579377949717	8.90940757627948
"245632_at"	5.49398725334524	5.77947308052451	5.85686038641986	5.631701668936	6.32533413372184	5.82086169094882	5.33699754309387	5.65051194136333	6.42543179292511	5.77441474197085	6.17427689663349	5.9972993329195	6.07487688251197	5.89363139573835	5.97243140014641	6.09260361259955	6.13969138025599	5.9785417316312	5.80711495182127	5.42501454187301	5.99824321351268	5.48052117861397	5.64562227191468	5.93466969843633	6.16830330942984	5.97628267380886	5.5299570796318	5.35353118919443	5.98153128872973	5.71245844503957	7.01951122600263	6.96755717336242	6.73944373384803	6.8649641077937	6.77026089908056	6.77661248631472	6.99006163589595	7.09927203760809	6.1271787813317	6.32394538483852	6.28093151468452	6.44734118322479	6.11097367876422	6.36999327547682	6.69338210682987	6.39490120163005
"245633_at"	10.3905920728991	10.7374536387163	10.4005322039161	10.8502797499077	11.6002597273722	10.6528626080396	10.6431483186426	10.3960984601663	10.942001263778	10.915929570275	9.95572505956691	10.1419513870381	9.96850928076663	9.77317602860722	9.21037436946848	9.75285424359979	9.71274414593929	10.1260075909981	10.1839811861235	10.3158621024526	9.73436621743673	10.364523345907	9.923105630996	10.2613044690111	10.0434781792593	10.2096428304461	10.5206135711705	10.2637025805642	10.3809246659913	9.83700053467735	8.94399338873103	8.89925115006076	8.61655758820568	8.53807241558065	8.84423440354344	8.90416501683302	8.60874711997951	8.85606641892647	9.39085935956899	9.29446032382962	9.23160038865759	9.36773730788537	9.33089188544453	9.2943563954221	9.78445960157867	9.63616540684644
"245634_at"	4.85264127620862	5.03739760472402	4.73426355049607	4.55960291413355	4.80248425958114	4.65293461507137	4.48578310938772	4.52916264805421	4.55384537822132	4.65351902705165	4.70184264015896	4.42446364540302	4.56064894361255	4.50915060638159	4.58857443489686	4.59686757662749	4.28602281715745	4.17718233087396	4.32045712653593	4.49751975128101	4.48988976669236	4.48545151160935	4.40025003324385	4.30712504800452	4.22582234127114	4.34875695566255	4.30813147253936	4.54706830567924	4.33240609693643	4.56110174532673	4.3399649627554	4.57925699820253	4.46395630212272	4.70509572270601	4.6245627521237	4.33765809059417	4.4172557883417	4.60142075615783	4.67072036674567	4.49297207012268	4.41877571517247	4.51692768400838	4.62961135969349	4.63314503729259	4.51303589413926	4.38609738197442
"245635_at"	5.10713465149681	5.34592647177296	5.4085761406608	5.46942115067896	5.29426421739748	5.28929566103068	5.61536969827285	5.52281280836365	5.26401061418037	5.57609669787568	4.95197757224451	4.82989389620702	4.88992231464735	4.98256063792289	5.2222308012534	5.04633509125737	5.23051454096234	5.01917500730305	5.08694818000318	5.28423232186193	5.22973968377217	5.23449595187633	5.36860385120082	4.75536462870302	4.76080544482152	5.07727815736809	4.8865775464042	4.99720215105371	4.78901213103085	5.00197550970774	4.88479569497034	5.03554026570001	5.21520980435837	5.46093385429044	5.36285691023626	5.24144517550079	5.56045375254328	5.62314914557668	5.04397040588097	4.85577478692698	5.07065347267659	4.80386432601371	5.16070472683064	5.13500245375942	5.18612977162921	5.46138957496699
