"embryo0hA"	"embryoColeoptile1hA"	"embryoColeoptile1hN"	"embryoColeoptile3hA"	"embryoColeoptile3hN"	"embryoColeoptile12hA"	"embryoColeoptile12hN"	"embryoColeoptile24hA"	"embryoColeoptile24hN"	"coleoptile48hA"	"coleoptile48hN"	"coleoptile72hA"	"coleoptile72hN"	"coleoptile96hA"	"coleoptile96hN"	"coleoptile72N24A"
"Os06g0513943"	3.118329121797	2.16753459860857	2.06431656334681	1.50023727946065	1.54413912119391	6.27611449478545	0	7.86306404963611	1.63097224400961	9.05707151584101	4.74679468154104	9.80813804408297	1.05822594490289	5.15135273415486	1.05433674301972	7.81530960093529
"Os06g0514800"	2.54705147834127	1.68534435457323	2.31015393041194	2.01512683776999	1.53592039187984	6.57102295470122	0.941276278195375	8.64505748630067	0.855085943717676	10.9418916104726	1.44946879835674	12.8239442715533	2.0774332328045	8.27792361948553	0.396253065552946	9.43791064664357
"Os06g0518100"	8.44022829872828	8.34011262390316	8.48004076198107	6.46273596968321	7.6353284949434	3.53714061837563	2.99321742299783	0.389852991021488	0.332991233635371	0.230037345131186	0.251780177119217	0	0.27493020177747	1.56394005540493	0.443828255875168	0.411380123619276
"Os06g0521500"	0	0	0	0	0	3.07510506406139	0	6.93180851782986	0.314754938111915	8.36719154230947	0.251780177119217	9.44333824671831	0.587383313454388	7.85640133030725	0.42314552682288	9.64310925653232
"Os06g0522300"	0	0	0	0	0	2.22622322354743	0	5.32351133053476	0	6.38151122505192	0	8.00506052551014	0	8.48652628869702	0	8.39750168254109
"Os06g0541600"	0.686506163799749	0.240338728596999	0.269775118297129	0.921205400918037	0.28190551146412	5.5369884194488	4.4425445384306	6.59770171517219	4.66697969423854	6.6033165451475	5.27503253221244	8.91917947136907	3.56599446240453	8.78219109549146	3.34173178426231	8.45656567930611
"Os06g0549300"	0.349777740210361	0	0.403078841118303	0	0.28190551146412	0.550485260761733	0	1.49861972290188	0	6.09871111086215	0.545755691519463	9.00256119522237	1.0361431384279	8.28254641738968	0.840081321428114	7.08562421888299
"Os06g0549900"	0.372324954552494	0	0.269775118297129	0	0	0.548302999863757	0	3.28018746484695	0.342368965205299	4.30579862862563	0.256191777465283	6.88435789229239	0	8.76928705887306	0.396253065552946	8.47197635874538
"Os06g0552900"	2.69917839376746	2.65755485099353	3.30427339269614	2.63218869281404	3.15170260743886	2.86487285228851	2.22840337819473	3.03297066360203	2.09210859524993	5.72474483542766	0.935982746863327	8.73379414989962	0	6.78305565894337	0.42314552682288	7.41666726043559
"Os06g0568600"	0.349777740210361	0	0	0	0	6.41213329802938	0.317365299303099	7.04832123184398	1.76834073095814	8.07499382347397	5.22840160797549	6.06020155465937	0	8.19577468738167	0	7.5649018682313
"Os06g0575400"	0.929415150636402	0	0	0.351232060068888	0	8.2434048396357	6.57981042768606	9.95724069100431	8.35358924727708	8.3159155527404	7.44523159247177	3.79116696503521	0.27493020177747	2.8541963314087	0	0.790905572817493
"Os06g0604300"	0.722102694762854	0.749771396655311	1.12943134051146	1.1068096358004	0.408836451570913	7.68692037734187	2.87334160166616	7.45176865709549	2.83806691489528	7.60711229695087	4.20896225134062	9.66392762604265	1.65559481593506	4.16203635804261	3.40389125580429	7.95511829151457
"Os06g0610800"	0.372324954552494	0	0	0	0	0	0	0.924073714526944	0	2.1708920521663	0	7.66820651270599	0	7.79345036507941	0.819398592375826	5.48846306841947
"Os06g0655200"	0	0	0.269775118297129	0	0	0.877908070476051	0	1.02548921849939	0.342368965205299	7.19832910498745	1.58830440254413	10.0487612834377	5.27868306091268	6.5291970771351	8.70118542937535	9.35542102072547
"Os06g0673800"	0.372324954552494	0.240338728596999	0.403078841118303	0	0	2.26197731224441	1.04553503991812	6.24914898523528	3.70044075771683	7.13858623528959	5.64964526543666	8.47995181150478	3.3300159562193	8.78631205011919	4.20182467004418	8.41268143625432
"Os06g0674000"	0.579637410426042	1.98907353922585	1.01920457287829	2.7064565707397	3.25556560987532	1.01905037921192	0.489783894518608	5.77525145868276	1.43055245855504	7.34014390466048	5.13458008172289	8.71656609352172	1.44299848351484	9.84295890291449	3.24060481671437	8.82615746271098
"Os06g0681200"	9.32534064268531	9.75612326429981	9.66118245391238	9.73861585161693	9.47943800920939	2.64743020200438	4.30725230694859	1.82597184299333	1.77371626405573	1.89245479069663	1.44817819824335	0.523654485472393	0.27493020177747	3.51271569685566	0.396253065552946	2.80592180396614
"Os06g0683900"	0.372324954552494	1.19913102033073	0.240421446027951	0.720396698496017	0.448807824298748	3.50378168744565	0.807149193821707	7.73317615442476	1.95191791210213	7.53935314058733	4.08754762594152	6.1175824413955	4.84729833766629	4.03187793906986	6.88146851954735	5.9274810415833
"Os06g0685200"	0.579637410426042	6.51458268245281	5.94054167726749	8.06983046461428	9.0377813369414	1.85981418554642	4.54397726182549	3.53501675674237	2.50983746275751	3.32642866989864	1.3056857309999	1.44191131305262	2.52208919719779	0.635324971813624	2.02114827174127	1.64058325364287
"Os06g0693100"	0.579637410426042	0	0	0	0	0	0	2.54459762401439	0	4.75075659821907	0.251780177119217	7.60501265268475	0.299517778741314	6.88961386383677	0	7.74937469466609
"Os06g0695300"	0	0	0	0.852244979110196	0	8.13338720327824	3.12898818350711	8.40678538444707	3.85471001060465	8.37981307856092	2.42200334406799	1.76914362614705	0	0	0	2.09910602284922
"Os06g0701700"	1.61592131443615	0	0	0.645883397042069	0	5.5136847726439	6.4069502552792	9.62825151326424	7.12419141522349	10.9927196383137	9.91735562954192	13.3063445870217	11.4447858831564	15.6697422936732	11.4212602895781	13.6784274299953
"Os06g0725100"	0	0	0	0	0	4.85570530707847	0.304723990754969	7.14063153680403	2.20030401699786	6.74962286239216	1.93075033775381	8.474163348095	0.287865534713074	8.53012890979915	0	9.86366516607607
"Os06g0725200"	1.60895519799129	1.84831621629321	1.08506226978988	0.820414650030886	1.75996567296853	7.13907781652691	0.960699557484402	7.40428340592496	0	7.32817427052813	0.5079719545845	10.3554548073275	0.587383313454388	5.94989217866101	0	10.503014386274
"Os07g0104100"	0	0	0	0	0	0	0	3.83758756630181	0.990115136952584	7.25634632723272	4.49836126955616	6.77621320629826	5.01424443949755	4.54061210839155	5.98692705834581	7.40960184408765
"Os07g0104500"	0	0	0.269775118297129	0	0.274964652239178	5.62088498724119	0.960699557484402	9.28707009507715	5.36485927487819	9.11806547729326	2.90388885556653	7.54724878165177	0.299517778741314	9.78282475207856	0	2.99332457083388
"Os07g0109100"	0.372324954552494	0.240338728596999	0.269775118297129	0	0.408836451570913	4.19219410842523	1.55273160700803	6.34755244725652	4.93096243746921	5.18971405794911	6.11403370104745	6.20880218239581	7.11064315866914	5.91742949060308	6.68818691396198	7.44662257780075
"Os07g0129200"	0	0	0	0	0	0	0	6.89310878330987	0.342368965205299	8.25607223598083	0.233654419637614	4.23881221676463	0	10.0502154632405	0	2.94134398134567
"Os07g0142200"	0.686506163799749	0	0	0	0	0	0	0	0	7.00770236199192	0	8.05413258894009	0.862313515231858	6.68258176382423	0.443828255875168	7.41148614929419
"Os07g0142300"	0	0	0	0	0	0	0.304723990754969	0	0	6.59169766478993	0	7.65710473203045	0	5.24044809397392	0	7.06030463817996
"Os07g0148200"	0.958393033206816	0.771550680418338	0.859656222214326	0	0.556870163703298	3.9802360348581	0.31818827572482	5.46071895817979	0.540331005605762	6.73784886798503	3.07638996424713	8.0744915068081	4.07039299960505	8.09538858881262	4.1497404425584	6.9626552903707
"Os07g0148900"	1.17234871931853	1.31112913004676	1.28897969117542	0.645883397042069	1.13954978733378	2.60738291385818	0.31818827572482	6.72077287141201	1.84500723382528	6.74838730539391	2.53439831537505	9.35230150217431	5.60332070273803	6.51165352167811	6.58419709130828	9.62338184452893
"Os07g0162900"	6.90489207025851	7.51642234419152	7.5473600924393	6.33968487608197	7.30866084313835	1.94105565651397	1.77376446411315	1.86782387305329	1.16954007186848	1.87735552296523	0.928713272790757	1.14576668031446	0	0.846116276894469	0.610508487144551	0
"Os07g0191650"	1.06345205860433	0.618410512535281	0.399969796691916	0.802482071672645	0.28190551146412	2.80524864929075	2.88621409008795	4.47463227518326	3.42487629951642	6.0540630236584	6.00201099673921	7.21657457601595	8.73101911159246	7.66864585031047	8.60721687793388	7.44261448268821
"Os07g0213800"	7.52226915269433	9.36494015686222	9.37164967362458	9.41257194275372	9.20059879238631	6.83513497525329	10.0146791549942	4.33365567300841	7.78774351600636	3.27822255844796	6.02280420239445	0.461038788104126	0.448759824973507	0	0	0
"Os07g0214100"	7.1581269842388	9.09491765915685	9.12487933995221	9.04537748435393	9.00121915555285	6.67335180204584	9.54595402059129	3.70331566764218	7.13817067763683	2.97245729486208	5.70114977426482	0.243943310617855	0.299517778741314	0	0	0
"Os07g0214600"	5.96368184958237	8.11221582852199	8.07414400292663	8.02033877445074	7.95796394262078	5.36223237845612	8.79547316653827	3.20652419353296	6.35412342993781	2.22495300325228	4.97574603206555	0.405016717355797	0.299517778741314	0	0	0
"Os07g0215500"	7.3413879253894	9.38789427429842	9.31336331591052	9.31910763760872	9.51346648437192	6.76420386938189	9.9441193542902	3.61973780618222	7.65884039928518	2.79241380031517	5.98219949935729	0.461038788104126	0	0.460073067271965	0	0.383309689994388
"Os07g0216600"	5.44040841912836	7.20260434625759	7.14831036368892	7.14678598465949	7.07385163024798	4.55756727894753	7.05909370857643	2.21189066467022	4.91044605258464	0.640049483171279	3.38378521174956	0	0.27493020177747	0	0	0
"Os07g0216700"	6.4403632865945	8.06549053402223	8.34642053648656	8.35342802560991	7.96666749387276	5.87529821407409	8.15869270859165	3.34523402660405	6.0710512674803	2.47971849357984	4.32316793574082	0	0	0	0.840081321428114	0.762835139192605
"Os07g0219300"	6.47628117511105	8.10391132855847	8.27132703941185	8.26344788930418	8.359192398106	6.08483275499654	8.50174981749805	3.35500077826336	6.38866941304328	1.90321139144593	5.40779144616585	0	0	0	0	0
"Os07g0219400"	8.33374807134346	9.83322629546134	9.96076444090492	10.1751608400286	10.0270788690397	8.06520803629721	10.1052321575057	4.76564614164054	7.87720478259315	3.78744256589866	6.63007583778627	0.525464292929422	0.466688858305002	0.846116276894469	0.396253065552946	0
"Os07g0220000"	6.73034174075699	8.50595108987786	8.63990995436279	8.7997757827526	8.65758815147744	6.61247168250311	8.76040285365842	3.47952571253285	6.76403112703702	2.52376455943905	5.54171730051089	0.243943310617855	0	0	0	0
"Os07g0251200"	0.349777740210361	0	0.51019656432508	0	0	3.103589309483	2.88542472675594	6.27964156475658	3.64048532122908	7.26986197572338	4.93162287969994	8.56772603771204	6.34643860692674	9.03565634744906	6.45821236268642	8.4941899721692
"Os07g0251900"	0.579637410426042	0.37169961271703	0	0.451250011603757	0.28190551146412	1.89124080944249	1.45091557282042	8.22391968414052	6.4819656170146	7.31586512982464	6.51503052391896	0.461038788104126	0.482683547696143	8.43008572893604	1.96483164909208	0.790905572817493
"Os07g0257200"	0	0	0	0	0	5.42674537932635	3.38281289271818	7.13218867474196	5.49461496584997	8.77324903162832	7.71801598394829	7.37673238227524	8.08697684171055	6.17763767371115	8.45918160710112	4.15381733237716
"Os07g0259100"	8.17206520162772	8.66475169146557	8.51173827654847	7.33322735217452	8.12287530055768	2.54338079197378	4.25272841821553	0.313857278645626	2.63845587820898	0.210085779224742	0.812673726617212	0	0.287865534713074	0	0	0
"Os07g0281700"	0	0	0	0	0	3.39662124849349	0.31818827572482	4.31954596727801	0	4.14425334661948	0.759930039480441	7.09968822408358	1.34734470878167	5.0342353382237	1.26322684825099	7.41605792623979
"Os07g0405700"	8.12337877663315	8.56045487698348	8.40424779926549	7.62296821993623	8.25519204637131	2.17060697375264	3.20003550459942	0.389852991021488	1.70987107747424	0.230037345131186	0.642007232463081	0	0.287865534713074	0	1.06689839293765	0
"Os07g0408500"	1.05883111835224	0.399851067701309	0.441561982643625	0.369164638427129	0	5.43512046738355	0.304723990754969	8.19211904057492	2.23957720521565	8.37181862130832	4.65875123766169	6.28618383767207	4.95490672552051	4.94736251094394	5.4212642886283	4.99501092621934
"Os07g0442900"	0.686506163799749	1.82715823647844	1.36420682234286	3.10867677019615	1.14225217854978	5.09097525973542	2.86356321215667	8.0534934457349	2.79793433743413	8.15702844256128	2.61592813958268	9.5028247230501	4.93874379439706	10.8652315529167	4.04058598853323	9.95838733583516
"Os07g0469100"	0.372324954552494	0.399851067701309	0.808295242273661	0.575526220495256	1.30342053333163	2.14034847516542	0.317365299303099	4.03931187051323	1.57158229819979	5.98829921949592	2.35651373902169	8.3226017436107	5.05439405960143	4.87108352277463	5.73235660653236	8.06449035863833
"Os07g0475700"	0.349777740210361	0	0.269775118297129	0.27671875861494	0	3.86092564938247	0.635553575027919	6.32519573706607	0.657123903317213	5.33872581412936	0.233654419637614	8.69551317338798	1.21496646201982	7.51644476321253	2.07009593940376	8.48339643173007
"Os07g0480900"	12.934489711571	13.2559189925698	13.2069379840544	12.2244499488197	13.0468376392701	6.17596451673798	7.54326798586302	4.04341858121046	5.12601966352746	2.1708920521663	2.7112770543402	2.07393918609708	0.889937921878997	1.28586211553534	1.33658240278651	2.53236508957705
"Os07g0539300"	1.07380699671682	2.19708798400045	1.13660506291868	2.35757963747339	1.07537676274707	3.62304428494111	0.996693977162488	4.61201635176611	0.647746171747285	6.65453846663926	0	8.54807745266097	0.93144337266965	9.82485061009229	0.866973782698048	8.43564427638308
"Os07g0541200"	7.3237989314322	7.10853353070954	7.17092340127671	6.76927308823513	6.66727724765368	4.8816842549372	2.48304563055267	4.54645112929057	1.83880145044246	4.30342366364677	0.485434596756831	4.73801138331255	0.287865534713074	1.70159700098593	0	0.411380123619276
"Os07g0541800"	0	0	0.240421446027951	0.27671875861494	0	2.92710302699962	5.40383805278888	5.34035770111733	7.35291807924757	4.49122694598827	7.6426864658366	2.4193179627289	7.25264022152505	7.51090438581357	7.72436241565494	2.35749062116587
"Os07g0542400"	0.372324954552494	0	0.51019656432508	0.27671875861494	0	3.89238097826959	2.36482433799711	5.26890098690055	2.28795932722806	5.60188861950255	1.93132498830318	7.84596481305911	1.26417515992291	8.45964239641561	1.4774822698426	7.78688613122019
"Os07g0558400"	0	0.587092679016703	0.889009894483505	0.627950818683828	0.556870163703298	3.72751564328337	0.941276278195375	7.504266868166	2.25387840832345	7.85643738699218	3.57798706265989	10.4293240853889	6.67915524706313	7.10806048781977	8.02124204258794	10.3207662261035
"Os07g0565800"	0.349777740210361	0.958792291733732	0.913275405443383	0.351232060068888	0.274964652239178	3.06141470525452	0.622912266479789	6.59208525636449	1.30467622821951	9.53437416266912	5.33659581945019	8.82186467606454	8.36490284145867	8.23538210898749	7.55373421269623	5.55262336631331
"Os07g0599700"	0.686506163799749	0	0	0	0	0	0	0	0	7.51017869192558	0	7.44913939016206	0.596744185206605	4.8268179055641	0	7.17378320777081
"Os07g0599900"	0.349777740210361	0	0	0	0.28190551146412	0	0	0	0	7.43716082727744	0	8.13163848248285	0.915448683278509	5.34966385302166	0	7.78816976692635
"Os07g0600200"	0.686506163799749	0.37169961271703	0	0	0	0	0	0	0	6.09486921714378	0	7.7538127502979	0.287865534713074	4.18188049029208	0	7.12528523500464
"Os07g0627500"	7.38773303831275	7.0372973265009	7.28634349699525	6.57428779205435	6.81187051500272	2.77694831006008	2.29762272146319	0	0.675360198840669	0	0.256191777465283	0.80517546778396	0.27493020177747	0.785515652891924	0	0.383309689994388
"Os07g0634400"	1.69193806613814	2.4281175362076	1.83434527876374	1.59330900741047	2.09488627327959	0.259076054264865	1.79370135570219	1.02548921849939	1.61412963969903	8.79221849729771	0.772140637084507	7.80243451020598	0.757613749473612	7.81713945856644	0.42314552682288	7.30118320825467
"Os07g0634900"	0.579637410426042	0	0	0	0	3.0167762381263	0.622912266479789	4.38738926405335	1.43609883110362	8.41748570151426	2.04293135391129	9.81478658219549	2.71773525083689	8.06305167142993	5.74283838288873	9.35246269870166
"Os07g0636800"	0.722102694762854	0	0.441561982643625	0	0	3.65837019031922	0	2.65072170460676	0.314754938111915	7.69363376739042	0.508149862361224	8.10973664295909	2.31282686114046	4.671165135883	2.93258203319304	7.88523763280869
"Os07g0638500"	1.07380699671682	0	0.51019656432508	0.351232060068888	0	2.45898163041461	0	5.84413760643261	1.3767088852938	9.0214619605814	6.16542732441705	9.99256486928793	8.87557240564132	4.71695596686659	8.59853068744842	8.30222809209411
"Os07g0639000"	0.55012407963905	3.21652649224171	2.87239879189148	5.14805547965162	4.2047524311413	10.4901659601684	9.36017947233251	8.44946888798784	8.24872133559646	6.65423283284509	5.89125880625751	1.4498661920197	3.6217976719833	0	0.42314552682288	3.40736596412588
"Os07g0639400"	0.834930076448251	0.986943746718011	0	0.720396698496017	0.858127835670739	6.90554905897267	5.40488166806205	7.65536552898025	6.63763615635329	7.33543420629576	4.98913973484167	0.916447020123201	2.39925236975483	1.68192817375172	1.48477520964254	3.21202260397114
"Os07g0657100"	11.7519990468698	12.2399508575017	12.1088525757923	11.1280510311643	11.832162625664	4.93960507262197	5.58953496117074	3.56005066163206	4.41523007255998	2.52640313401504	2.49852820578017	0.740749962958664	1.92177542957396	0.825789048263373	1.48477520964254	0.739809539040574
"Os07g0663800"	0.349777740210361	0	0	0.552040762490908	0.28190551146412	5.34066944561409	1.45540045239756	8.33842758909557	2.55353180102342	7.28749097903633	4.85371488601494	9.92932465450336	5.92295654448766	8.92593015800878	7.15000647874016	10.9577988829164
"Os07g0675200"	8.27262303446773	8.17069489696581	7.89610126581434	6.66774299481871	7.8562366316674	0.868412893184377	2.22502265637232	0.502173445406295	0	0	0	0.461038788104126	0	0	0	0
"Os07g0676600"	2.32146000501403	1.09825167555652	1.08506226978988	1.84782908290337	1.09766242118648	2.81680024037254	1.58378755995496	1.4779708820318	1.43609883110362	7.12486127070216	1.66112434015893	7.95430360524961	1.35163307978811	6.19574231067617	1.85199716153058	5.26011778085367
"Os07g0677100"	0.958393033206816	0.378071783938282	0	0.627950818683828	0.458451074739691	10.2142962713902	7.46740695374908	10.3272873392501	8.47527736631618	9.65334709892247	7.88925483257931	6.51460205741475	0.562795736490543	6.76098909027587	2.62988240736103	7.93010243724094
"Os07g0677300"	0.372324954552494	0	0.240421446027951	0.27671875861494	0.274964652239178	5.41376996920863	0.304723990754969	8.40509231298321	0	9.73073800465859	1.12924657969765	4.69547122766042	0	3.26690962693378	0	0
"Os07g0682000"	0	0.37169961271703	0.51019656432508	2.3122832408654	0.408836451570913	5.15588739860893	0.947235272514552	5.59512787199986	0.675360198840669	5.60177362893561	1.01612181694572	7.91649484698805	0.574447980518784	7.21714543350045	1.05433674301972	6.61166156496808
"Os07g0687900"	12.2176589812341	12.2388197839508	12.235969318593	10.8069622081308	11.8130949487062	4.34143982809719	5.78578476516155	3.41403509571153	4.30739648134495	2.82507233534582	3.06481905510558	3.07234641531025	1.69260752558474	2.23668250222982	1.30684270321819	2.12261798543898
"Os08g0101100"	0.722102694762854	0.240338728596999	0.643500287146254	0.802482071672645	0.901533590687503	8.93688586623923	2.08226856380113	8.80208802501648	6.25330362688536	8.9854122289381	5.92479479064372	6.32371602812885	4.79403374933081	5.86772648072842	4.92548923616627	6.21615763200726
"Os08g0114300"	1.03628390401011	0	0	0	0	1.41234586737562	0	4.81648216642022	0	7.79842194595949	2.24300147117465	9.31384277875778	4.08424297094167	9.93476137722915	6.05032295364449	10.1544329009249
"Os08g0124000"	0.372324954552494	0	0	0	0	7.06119630869067	6.12473530777558	8.26016862243634	7.19265655337509	8.17853939157057	8.36518399554859	9.59611849617435	9.84571412187907	8.63402594451409	9.65541099859555	9.19183713550214
"Os08g0124100"	0	0	0	0	0	5.4644624616653	5.58804251581932	6.35086240845313	5.98585798364719	6.97137799058647	6.85162504123016	9.04282520041531	7.63924375558428	8.33868424948303	7.96620366236346	8.55342564361078
"Os08g0131200"	7.31217608525296	7.47766475625321	7.16001649954056	7.23213218247847	7.92610320755187	5.32305445949046	4.79980681446687	3.50113703756054	3.0900189046001	6.19708648487684	3.96343211300806	0.461038788104126	0	0	0	0
"Os08g0137800"	1.0662914318016	3.08322248950383	1.82424769869024	5.09063669418867	3.59297535688366	4.59549033452081	1.55613848602749	6.29915954387955	2.03993767347749	5.41159952151145	1.07229150731799	6.71178677592101	0.448759824973507	7.16268496622746	0	7.74488289549685
"Os08g0189200"	2.86584011402748	0.827431407613701	0.669744914989045	0.552040762490908	0.858127835670739	1.17190426067348	0	7.04605863653456	0.657123903317213	9.93837024047847	4.10460909082788	15.5240465010932	4.58083171222889	15.6920910138244	6.39123762847742	15.3053634201341
"Os08g0189300"	0.349777740210361	0.378071783938282	0	0	0	1.00445623352075	0	2.81136103905962	0	6.3891941374154	0.251780177119217	10.2629200155819	0	12.6063067251617	0	10.1371134750153
"Os08g0189500"	1.2366302434388	1.17440020340685	0.403078841118303	0.930263938611496	1.26504829382219	0.451383989058455	0.304723990754969	1.06299305866802	0	3.73826336268802	0	7.55727065458578	0	8.23433856493692	0	6.05172246913814
"Os08g0189600"	4.60073776991686	3.73507902270001	2.99120777791143	4.7006452321391	2.8636590441131	3.45839331622863	3.17265750693354	6.23781777375391	0	9.01858889102686	1.23867766888558	12.881813088872	2.18707362434613	12.4621586577042	1.96483164909208	13.7541077532368
"Os08g0200300"	1.96065949994526	1.82236262977339	2.05090520160331	2.35598026887367	1.57236254015952	1.11751778311828	1.9756031434396	5.63872289684252	3.14532419204494	7.89643255319684	5.23999795163359	11.162916938786	8.58687422866708	9.29815487404813	9.44397192357826	11.4575443401776
"Os08g0201500"	0	0.240338728596999	0.269775118297129	0.575526220495256	0	2.48037670721845	0.317365299303099	4.48897706687521	0.845755611257969	5.46225207883767	1.641761074249	7.22344813275818	1.97430797421452	7.60557157805137	2.01619187781507	7.09281264664305
"Os08g0202400"	1.68242228971328	0.240338728596999	0.240421446027951	1.72004721596451	0.28190551146412	3.50990447168601	0.635553575027919	5.54241097244726	0.332991233635371	5.76341898036082	0.233654419637614	7.94601365307486	0.299517778741314	8.1985504330368	1.20203456319816	7.30770196301474
"Os08g0221300"	10.6510755615317	10.9821580582926	10.9011979272417	10.1500217270192	10.7482012672461	6.14882664857929	6.57763606783693	2.27534794027184	3.536352451502	0.491552074020444	2.80393956540588	0.523654485472393	1.9762180849813	2.20483211222243	3.15373798645614	0.411380123619276
"Os08g0231400"	0.922449034191544	2.35118347096655	1.66599571763907	1.19792415953298	1.82705097871171	1.82943254620248	0.622912266479789	4.28883489649363	0.675360198840669	7.5605979530075	0.256191777465283	3.34337676553706	0.27493020177747	9.78103101874206	0	4.54839456990433
"Os08g0238200"	2.44392469965319	2.38996944168955	2.42862936191999	0.27671875861494	2.34762131350793	1.69910658663821	0.622089290058068	1.23209268053388	0.314754938111915	5.78367155145526	0.935982746863327	7.26982030908058	1.69260752558474	5.51924294495871	2.07935164510775	7.52149063746325
"Os08g0239300"	1.05883111835224	0	0	0	0	9.90682565551364	5.60915715435347	11.6224033279411	6.0658609347576	10.1391808457453	1.20859563009339	12.0133534586222	1.63411624369759	10.9522133585134	2.54739061672097	12.8759804864994
"Os08g0245200"	0	0.749771396655311	0	0	0.408836451570913	5.34031497363638	3.11859727754011	6.14227273767122	2.80995092007528	7.1780589431079	2.29030473327514	7.72014921676678	0.915448683278509	8.00555103116527	1.85012628553307	7.67225567023272
"Os08g0249000"	0.686506163799749	0	0.672853959415432	1.17164671009977	0	0.727641172715053	0	1.21656273087713	0	3.71374612126258	1.48335101131164	7.09525412749718	3.09870475240451	7.03855633766564	3.25226670693541	6.35293541945308
"Os08g0253800"	1.37966117519208	3.40534042504664	2.97772476338124	3.72517252462251	2.78280768862492	7.40754415695006	7.1078330845931	7.65003273758812	6.4995826721737	5.95364609527978	6.11872089784848	1.95668900660759	0	0	0	0.379525449198218
"Os08g0260600"	0	0.378071783938282	0.269775118297129	0	0	1.02246925697239	0	4.95686850465939	0	7.39669252767135	0.642007232463081	8.68170296617311	0.562795736490543	9.78607527631819	0	8.39291780883381
"Os08g0286500"	9.59017912926656	9.48182742284573	9.58030935767057	10.1684837042076	9.61558784995254	6.25241160991153	8.19037608715701	2.60319076096611	6.20242638212887	0.701637853245186	4.62441437200021	0	3.01861002501038	0	2.98350868961368	0.383309689994388
"Os08g0287200"	7.16856992150938	7.52636342901787	7.6462702607665	7.82861696311147	7.29131612573715	5.41489984711655	6.40190878299897	3.18056927145779	4.64799155362912	0.355806634393556	2.61830014013523	0.704982098721981	1.4866821070856	0	2.05088953536257	0
"Os08g0320900"	9.37185744132698	9.73363865834262	9.53585930550441	8.83112895603457	9.49081978293272	2.51378194784469	3.74046850806623	0.512852461210017	1.66106560153612	0	0.390227055343864	0	0	0	0	0
"Os08g0327700"	10.9522589522974	10.9678675672664	10.9291186641247	10.0566631693611	10.5825119686795	3.31307290940349	4.90070612244887	1.15052054152129	2.69055212018975	0.617321363282814	1.18490505025604	0	0.287865534713074	0	0	0
"Os08g0331000"	0.722102694762854	1.36488398164863	1.07282375610735	2.67314115717947	0.556870163703298	7.14403159592314	0.508019543511626	8.16558486303999	0	8.79610609423596	0	7.93444467983378	0.27493020177747	8.66965190359253	0	9.18345591060373
"Os08g0371608"	0.372324954552494	0	0	0.369164638427129	0.448807824298748	5.9326518993575	1.7760615552769	7.06496022646133	0.990115136952584	9.02156095705928	2.40626548361266	8.37325765893424	3.41631605340181	2.57169969599215	3.76166716174549	5.72539334786761
"Os08g0403300"	0	0	0	0	0	0.276815060805695	0	0.924073714526944	0.314754938111915	5.08913573524344	3.24892246855807	7.83547194150109	7.06817064985015	6.93913508167352	8.13213440905247	8.65258492323323
"Os08g0425500"	0	0.240338728596999	0	0	0	6.8830471467418	7.01822352986788	7.93658572927504	7.40725546409697	6.88043014246594	8.32207840177484	5.22437503694313	5.39767004431143	5.88263540148053	5.40123356330478	7.09312990687122
"Os08g0429800"	0	0	0	0	0.28190551146412	5.48445049431668	6.74366688102461	5.8139592070297	7.41961567327221	4.17428518940262	8.17313232863225	2.64669108589532	7.71923561975632	5.44842659554649	8.12207920738547	2.45611815839513
"Os08g0444440"	9.95484719284285	10.1490931226362	10.0907931038273	9.65564353440159	9.94141003144364	4.92324141663348	5.94119893575765	3.06188906916183	4.14371436656195	1.01580768347128	3.22275950421159	0.740749962958664	2.07397887881699	4.21703767925849	1.04094695376738	0.383309689994388
"Os08g0451200"	0.372324954552494	0.37169961271703	0.681983428671576	0	0.408836451570913	2.35052294757113	2.10226429195213	4.06349944190476	3.30698292653816	6.09393352621787	5.36537213114751	8.4011637806519	4.85961856245954	9.58640898621976	6.59830095197261	7.27544172643153
"Os08g0477500"	0	0	0	0	0	0	0	3.73316499821071	0	7.79305590388994	0.646418832809146	4.18168601190853	2.23297699992773	10.3799078105585	1.04094695376738	2.76999420663936
"Os08g0501700"	1.03628390401011	0.378071783938282	0	0	0.274964652239178	1.97853036857921	0	3.67783731147863	0.314754938111915	4.20935285775732	0.256191777465283	7.77504195027557	2.18952137777476	8.19111085962351	5.41574943013688	5.76728419218212
"Os08g0502600"	0.372324954552494	0	0	2.29047510329202	3.00592553861032	2.60294202407947	5.62240840946986	3.11369453712207	6.34153189673868	2.24087277682166	6.83507107959958	2.13597139711527	8.22793596464688	3.40619086745238	7.73063533985304	0.972284008283059
"Os08g0509200"	0	0.37169961271703	0.240421446027951	0	0	2.88510789746964	0	4.17238348086822	1.04371765165843	7.17360907577624	2.65012568740004	9.23784725988313	6.00361217015356	7.26242037208114	6.92726139045122	8.70442789141647
"Os08g0509400"	1.60895519799129	0.240338728596999	0	0.997115457110957	0.28190551146412	3.42156488821759	0.635553575027919	5.67332238191144	2.95185491471651	7.91273496815938	5.53231950534402	10.0001092169312	8.22132593300796	7.54733281855356	8.29041203090461	9.20391340359437
